web-scraper-order,web-scraper-start-url,data,image-src,name
"1761510349-121","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/34117be9-d04e-4c70-bb81-47b8526914b2.png","Us crispy chicken אילת"
"1761510349-122","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/d36890ab-731c-4468-a22e-9165b3ee42eb.png","לנדוור"
"1761510349-123","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/b07c2698-6c94-43ed-9c7a-a66a166a4e2f.png","סומאק - מטבח גלילי"
"1761510349-124","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/3144338e-9075-466e-9677-a31ffc44062f.png","לה קרנה"
"1761510349-125","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/632a2487-2cbf-4aa0-b5b3-8ae641356f7e.png","נגיסה נתניה"
"1761510349-126","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2f2c919d-5df9-4146-8580-e1ab9982d218.png","מסעדת פלייגראונד"
"1761510349-127","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/72fdd7e3-f648-4d73-88f9-ff84cd4df1af.png","טל בורגר"
"1761510349-128","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/3cd6c25e-4bcb-4e37-a191-69643c21a601.png","סושי בוקס"
"1761510349-129","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2e09d492-e65a-43ee-b531-987b9f8daec2.png","החברים גריל ישראלי מהדרין"
"1761510349-130","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/024c8190-f93f-4bd0-a9b7-b179556035b6.png","פיקה בייקרי"
"1761510349-131","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1cb43137-a7fa-4377-a00e-005a61d14304.png","בורקס הבולגרי"
"1761510349-132","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/7abbe779-e8d3-40f5-8e96-cf6d74d420e1.png","בליקר בייקרי קריית גת"
"1761510349-133","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2c08d550-3ba8-44e5-84b6-6f0438c5da01.png","לצ'ה פטיסרי"
"1761510349-134","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e29be7ef-6e2a-426a-ae1d-707b0f4121ac.png","חמנייה ברודצקי 17"
"1761510349-135","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/84946ba8-2394-4705-b619-5e150b62969b.png","בוקה אחד העם"
"1761510349-136","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e4c02bb6-8ff0-460a-988b-7ae78d69c0fc.png","מכבי 40"
"1761510349-137","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/91e5967d-3567-4372-922b-21f05d059b4e.png","Villa MARE TLV"
"1761510349-138","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f6b72bab-d5f7-4820-9535-4a0ef20b5a8f.png","שפרה- מעדניה מבית פועה"
"1761510349-139","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/37f4689e-0afc-49e1-bc83-3d6ba0939818.png","פועה- קפה ומסעדה"
"1761510349-140","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9cdef008-82fb-4188-a012-b0bc870797e9.png","רשת אגאדיר"
"1761510349-141","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/36e2f643-335e-4b56-b189-d3c81feaccfc.png","אסאדו במדבר"
"1761510349-142","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9a835c25-1049-40f1-ae16-2b5bf9c35618.png","לאר דו פאן"
"1761510349-143","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/32ec1701-4290-47da-8269-e28585611005.png","ברביס"
"1761510349-144","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/158eea7c-b305-444b-b384-d5bdd5670285.png","Beezoo - קונדיטוריית בוטיק"
"1761510349-145","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/5206b96e-4ade-4924-bc0b-e10b230e845b.png","לימונצ'לו"
"1761510349-146","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/82563276-2c46-45be-8b9e-3e50a7f3c399.png","רשת פיצה סטורי"
"1761510349-147","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9b1216bc-8497-4dc9-b979-db6753d688b9.png","קפה לוסיל"
"1761510349-148","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/eb6b257f-d41e-40ba-ae16-521f78ee2285.png","בליקמח"
"1761510349-149","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/273bd632-8c8f-4ca6-9cde-5d02201da890.png","olive-ביסטרו ישראלי"
"1761510349-150","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/cce6da27-3460-4f7c-b9ff-5ea957599339.png","סמיר ברמלה"
"1761510349-151","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/b002eb95-ac4d-4358-88e3-74371886e7ab.png","פראטלי נתניה"
"1761510349-152","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f26e2695-0c1e-4e70-acf5-a558ce7e5539.png","Patissereem בייקרי"
"1761510349-153","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/74dec3be-2f02-4149-911a-ef51fbfb03cd.png","מייסון בורגר"
"1761510349-154","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/55ac3008-b5b0-46a4-86d7-95b2a3927563.png","נוקטורנו"
"1761510349-155","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9e02b873-b11d-483e-a2c4-794a9b82d6b0.png","שווארמה פלפלת המסעדה"
"1761510349-156","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/5e361a69-9809-421f-83c4-855178c4b8ca.png","WokStreet מרכז הכרמל"
"1761510349-157","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e0db5362-2a39-4da0-bbcb-2b132bae15bd.png","WokStreet רמבם"
"1761510349-158","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/34ad46eb-576c-408c-b34d-6c4d3869ec3b.png","ג'ויה - סושי גריל בר"
"1761510349-159","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4aebf111-d8d6-41d1-8a3c-169f69c57336.png","ביסראבק"
"1761510349-160","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/c18a40d0-743e-48a6-9ae8-c83f7893e633.png","איל גוסטו חיפה"
"1761510349-161","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/64234e7e-4090-4422-8425-22d8f89d095a.png","לוקו"
"1761510349-162","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/380f194c-b642-4a29-86bf-953b7f7eafe7.png","Donna La Cucina"
"1761510349-163","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e418c1ed-6285-4b7d-825e-2d5f13493b74.png","בוכמנ׳ס פיצה מודיעין"
"1761510349-164","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/139f7a75-8f23-48f7-9a2d-8e9181bf299d.png","זוקו מגדלי לייף"
"1761510349-165","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/a64c7922-1c2b-4f59-a730-8d2ff578369f.png","קפטן בורגר"
"1761510349-166","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/7cf5b0c4-ed99-4e4e-a359-1f0e7561ba35.png","זוקו יגאל אלון"
"1761510349-167","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e698bb22-1673-4cab-8082-35f34ff07530.png","Rendez-Vous"
"1761510349-168","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/c27d3d19-e97c-4437-a7df-4714a444ce95.png","יוגורטה"
"1761510349-169","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/8bba315a-84ea-4711-acd9-23d0eba0ec26.png","burger box"
"1761510349-170","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/c8fc6619-f2b2-46b5-bb8b-f41770b1b9fa.png","עלאש - בית של בשר"
"1761510349-171","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/b8c0145a-906c-4676-9977-f7afc34cb283.png","אנטריקוטי"
"1761510349-172","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/0892b82c-4e2b-44f3-a8ae-e1a7fe08ce55.png","סושי בוקס מודיעין"
"1761510349-173","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/483966ce-e1d8-4571-a9e6-79d9e641e3a1.png","דדה בר פלורנטין"
"1761510349-174","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/164ea18a-b7e7-4750-a5d2-38703a7183fe.png","אנטיליה"
"1761510349-175","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/dd84e4ba-275a-48ad-a2e3-a745579c5c9d.png","המשביר"
"1761510349-176","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/16405f9e-3904-4bd9-b518-2ce46301dab2.png","בוקריה פתח תקווה"
"1761510349-177","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/fc0c3ba5-c50d-4c94-afcb-2aef2e5c273d.png","Flame TLV"
"1761510349-178","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/59df2ca9-c893-4031-ae88-45e1548d5068.png","טומהוק - בית של בשרים"
"1761510349-179","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/b1c19ce3-36e6-4697-a5aa-ef52ba7d76d0.png","קאבלרו"
"1761510349-180","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/68be647a-3c2b-4bc0-a0d1-cd6b9bc714a2.png","למפור"
"1761510349-181","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/b9dc806c-84ae-425e-a918-847e4e84f90c.png","Kitkat Fairytale Bakery"
"1761510349-182","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1bb250c4-8fc0-42f6-8adf-b3f2f416da52.jpg","בטר בורגר קרית אונו"
"1761510349-183","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/a5e7555a-b8ca-43f5-8c70-628823a94bb1.png","מסעדת בבא"
"1761510349-184","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/bd80d8e9-2958-4bca-bb50-b3c932580576.png","סולו סושי בר"
"1761510349-185","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/db2e4d57-2ddd-43dd-a02a-94d2abe82965.png","רשת פיצה סנטרל"
"1761510349-186","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/7a822bbb-a10d-4bfd-94f5-4a59c0b5ccd0.png","הודו הגדולה"
"1761510349-187","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/02e6530a-7b4a-4ccb-a7bd-909f16b578b7.png","קפה Noki"
"1761510349-188","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e39f891c-77cb-4a5d-a659-be9f76af1105.png","פאוזה"
"1761510349-189","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2fea120c-110f-487f-9fa6-85f366432879.png","פסיליטי TLV"
"1761510349-190","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/05061df4-bc34-45d3-9c12-010094d862f1.png","מאנקיס three monkeys pub"
"1761510349-191","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4686ee1f-127e-4c29-9d8b-d0ed426d02b6.png","ראנץ האוס אילת"
"1761510349-192","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4db0ab1c-7ef1-4ac4-97fa-e329de356905.png","אנג'לינה אילת"
"1761510349-193","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/25b26258-9052-4fde-a991-ba8c2faac307.png","ג'אספר 08 jasper"
"1761510349-194","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/40a5720f-fd45-4492-acf9-093dbc94fc1a.png","ראנץ האוס מצפה הימים"
"1761510349-195","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/fb9359a6-fc16-49aa-8f45-2aeb87da40e6.png","אוריינט טופ"
"1761510349-196","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/354e0a80-78a5-4618-8263-eb6aa3b49e37.png","לה קוצי'נה- פורט תל אביב"
"1761510349-197","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/0e0b3f1e-3dee-4f1f-8f30-1b5ff8f3596a.png","ניני קאי"
"1761510349-198","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9a779e77-32fb-43a0-b0f9-a2f8b58f0393.png","קפה בולבארד- cafe boulevard"
"1761510349-199","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/237a46b9-a611-480a-b074-674ba0a7a5bd.png","גרקו ביץ אילת"
"1761510349-200","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/c22701e3-61b5-4ded-b02a-6aac83ac1a3f.png","לוטם דרעי בייקרי וביסטרו שף"
"1761510349-201","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1612cc79-0b33-404a-b70f-25747a6a4601.png","נגיסה לוד"
"1761510349-202","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/66e9f2c4-7d64-449e-b830-c90a26e02700.png","ביגה פתח תקווה הקניון הגדול"
"1761510349-203","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/8fe07e8e-5399-4c14-ae87-a8dbd601deae.png","סטלה בייקרי קניון אונו"
"1761510349-204","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1c7fefbd-65c7-4914-baf4-95b2a853743f.png","קפה שבע"
"1761510349-205","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/796fb9cf-ab45-4969-81aa-47f7c1b42de9.png","סטלה בייקרי לוי אשכול קרית אונו"
"1761510349-206","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/50640935-4b8b-4422-a51d-a979fd73b2f5.png","סטלה בייקרי- שדרה האקדמאית אונו"
"1761510349-207","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/48c70697-f727-45c7-a140-aca5fb871e7f.png","J17"
"1761510349-208","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/fc326dc8-a1f2-4722-b3f1-29b3ab4b9f7f.png","בליקר בייקרי גדרה"
"1761510349-209","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/66469b19-025f-4f43-b25a-6ea6f255c37b.png","פסטלה"
"1761510349-210","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/8517b60a-fea1-4ff6-ac31-d69f66dbfb18.png","רשת וניליה"
"1761510349-211","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/5935382a-7717-478e-8bc2-1b1f104d3f1d.png","lunel"
"1761510349-212","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/46e107cd-aafe-48d8-a047-2a3bf1219e32.png","המבורגר הדיקטטור (אחי אילת)"
"1761510349-213","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4079d7ed-18d0-4c43-8b7a-a1ee545cc28d.png","המבורגר הדיקטטור (מוריה)"
"1761510349-214","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9c955d85-559c-4480-880d-28a5ec1a2ef2.png","מסעדת בון גוסטו"
"1761510349-215","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/13a4db04-6f48-4bd2-86f3-b6a063a1d9ab.png","Secret Pizza"
"1761510349-216","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f7d5f68a-1491-4074-b070-4d4c18bdc7e2.png","מסעדת בזיליה"
"1761510349-217","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1fe9b2e0-3b81-4b2a-b1da-80b1c39d01f4.png","מלון פרימה רויאל י-ם"
"1761510349-218","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/cd9a8a8f-ddb6-493d-a3c6-858a7adfa335.png","מלון פרימה ורה י-ם"
"1761510349-219","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/ef94d3a2-9832-4fc3-85eb-754ceb1463f1.png","מלון פרימה פארק י-ם"
"1761510349-220","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/052a5635-6dc8-4c82-8f49-7a2fd880fccf.png","קפה בסיבוב (עגלת קפה)"
"1761510349-221","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/cb2be4e6-bb5e-4e01-83e2-47c803f23f91.png","סלון יווני"
"1761510349-222","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/937d3c30-02d9-4e56-af23-ad9f59def906.png","פאזל בורגר"
"1761510349-223","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9e88571b-c2db-4612-9f1a-b0ab80e9ae93.png","מעדניית גליאנו"
"1761510349-224","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/20a6547f-79a6-4de9-9d15-accad479fcd5.png","מסעדת רמונא הכשרה"
"1761510349-225","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f68758cb-cdc9-429e-9aee-29896817b0fd.png","UPPER MARKET"
"1761510349-226","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/974b8612-37bd-4295-ad6c-3778958cc5d1.png","רשת Greenz"
"1761510349-227","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f5dd490c-9451-46d1-9c85-473c66caec12.png","רמונא הקטנה"
"1761510349-228","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/3e36b37f-714f-40e7-ae1a-c2d4ff41424b.png","פרמזנו"
"1761510349-229","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f17ec481-7177-4235-a0a1-47ae4c8e8212.png","קאסה"
"1761510349-230","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/ee1168bf-aa6e-4d61-a986-fec042ef676b.png","רשת איטליינוס"
"1761510349-231","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/66e6a7a9-a47e-448c-8ca0-7b0979f277ef.png","רקל קונדיטוריה"
"1761510349-232","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/10db3ba2-aff1-4f15-bf07-d7ce36eb2e2d.png","פיצה רומא"
"1761510349-233","https://www.behatsdaa.org.il/card/shops?walletId=2868","לאתר האינטרנט","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f1262c47-d33b-4692-a888-860d42db60fd.png","בייגלק"
"1761510349-234","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1cf78294-91ab-4673-b23d-d5423ff27a23.png","מעדני צ'ונה"
"1761510349-235","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/72dd5306-f3ac-4782-a79e-b7e8443a42ca.png","Zeit fur Brot"
"1761510349-236","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2c284b4a-5eb9-4396-a2dc-878dd5f37857.png","pizzetta"
"1761510349-237","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/43fb0b53-0b99-4a3e-82b0-a40006a69146.png","רשת צ'אנג בה"
"1761510349-238","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/7c842cc4-5076-4c6b-96cd-4d71d29053a3.png","בלה בעמק"
"1761510349-239","https://www.behatsdaa.org.il/card/shops?walletId=2868","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/86923cf7-23f2-43e7-9230-3597a93da95b.png","LISA - Beer Garden"
